,link,name,draft_rank,draft_year,seasons,per
1075,/players/b/bowiean01.html,Anthony Bowie,66.0,1986.0,8.0,11.7
1076,/players/r/rowanro01.html,Ron Rowan,67.0,1986.0,1.0,22.2
1077,/players/t/turnean01.html,Andre Turner,69.0,1986.0,6.0,12.0
1078,/players/l/lesji01.html,Jim Les,70.0,1986.0,7.0,12.4
1079,/players/m/meentsc01.html,Scott Meents,74.0,1986.0,2.0,11.2
1080,/players/g/gondrgr01.html,Grant Gondrezick,77.0,1986.0,2.0,11.1
1081,/players/j/jacksmy01.html,Myron Jackson,85.0,1986.0,1.0,10.6
1082,/players/h/henryco01.html,Conner Henry,89.0,1986.0,2.0,9.7
1083,/players/r/rellfri01.html,Richard Rellford,95.0,1986.0,1.0,11.6
1084,/players/s/smithcl01.html,Clinton Smith,97.0,1986.0,2.0,11.0
1085,/players/p/pressdo01.html,Dominic Pressley,99.0,1986.0,1.0,5.3
1086,/players/j/johnsst02.html,Steffond Johnson,100.0,1986.0,1.0,4.7
1087,/players/m/myerspe01.html,Pete Myers,120.0,1986.0,9.0,9.9
1088,/players/k/kitchcu01.html,Curtis Kitchen,122.0,1986.0,1.0,18.5
1089,/players/k/kemptti01.html,Tim Kempton,124.0,1986.0,8.0,9.8
1090,/players/f/fredean01.html,Anthony Frederick,133.0,1986.0,3.0,12.3
1091,/players/v/volkoal01.html,Alexander Volkov,134.0,1986.0,2.0,12.4
1092,/players/r/robinda01.html,David Robinson,1.0,1987.0,14.0,26.2
1093,/players/g/gilliar01.html,Armen Gilliam,2.0,1987.0,13.0,16.4
1094,/players/h/hopsode01.html,Dennis Hopson,3.0,1987.0,5.0,13.3
1095,/players/w/willire01.html,Reggie Williams,4.0,1987.0,10.0,14.2
1096,/players/p/pippesc01.html,Scottie Pippen,5.0,1987.0,17.0,18.6
1097,/players/s/smithke01.html,Kenny Smith,6.0,1987.0,10.0,14.9
1098,/players/j/johnske02.html,Kevin Johnson,7.0,1987.0,12.0,20.7
1099,/players/p/polynol01.html,Olden Polynice,8.0,1987.0,15.0,13.2
1100,/players/m/mckeyde01.html,Derrick McKey,9.0,1987.0,15.0,13.9
1101,/players/g/grantho01.html,Horace Grant,10.0,1987.0,17.0,16.0
1102,/players/m/millere01.html,Reggie Miller,11.0,1987.0,18.0,18.4
1103,/players/b/boguemu01.html,Muggsy Bogues,12.0,1987.0,14.0,15.0
1104,/players/w/wolfjo01.html,Joe Wolf,13.0,1987.0,11.0,7.8
1105,/players/f/frankte01.html,Tellis Frank,14.0,1987.0,5.0,10.3
1106,/players/o/ortizjo01.html,Jose Ortiz,15.0,1987.0,2.0,9.4
1107,/players/w/welpch01.html,Chris Welp,16.0,1987.0,3.0,8.7
1108,/players/m/murphro01.html,Ronnie Murphy,17.0,1987.0,1.0,2.9
1109,/players/j/jacksma01.html,Mark Jackson,18.0,1987.0,17.0,16.0
1110,/players/n/normake01.html,Ken Norman,19.0,1987.0,10.0,14.5
1111,/players/f/farmeji01.html,Jim Farmer,20.0,1987.0,5.0,10.9
1112,/players/c/comegda01.html,Dallas Comegys,21.0,1987.0,2.0,10.7
1113,/players/l/lewisre01.html,Reggie Lewis,22.0,1987.0,6.0,17.1
1114,/players/a/andergr01.html,Greg Anderson,23.0,1987.0,10.0,13.0
1115,/players/m/moorero01.html,Ron Moore,25.0,1987.0,1.0,2.0
1116,/players/a/alforst01.html,Steve Alford,26.0,1987.0,4.0,14.4
1117,/players/b/blackna01.html,Nate Blackwell,27.0,1987.0,1.0,6.1
1118,/players/w/winslri01.html,Rickie Winslow,28.0,1987.0,1.0,-3.4
1119,/players/w/wilsoni01.html,Nikita Wilson,30.0,1987.0,1.0,2.3
1120,/players/m/moorean01.html,Andre Moore,31.0,1987.0,1.0,12.1
1121,/players/m/mccanbo01.html,Bob McCann,32.0,1987.0,5.0,10.2
1122,/players/w/whiteto01.html,Tony White,33.0,1987.0,1.0,9.4
1123,/players/r/rowsobr01.html,Brian Rowsom,34.0,1987.0,3.0,14.5
1124,/players/l/leedo01.html,Doug Lee,35.0,1987.0,3.0,11.0
1125,/players/w/washidu01.html,Duane Washington,36.0,1987.0,2.0,13.4
1126,/players/c/colemno01.html,Norris Coleman,38.0,1987.0,1.0,6.6
1127,/players/a/askewvi01.html,Vincent Askew,39.0,1987.0,9.0,12.6
1128,/players/g/garlawi01.html,Winston Garland,40.0,1987.0,7.0,12.5
1129,/players/j/johnska01.html,Kannard Johnson,41.0,1987.0,1.0,-4.6
1130,/players/l/lohaubr01.html,Brad Lohaus,45.0,1987.0,11.0,12.3
1131,/players/w/walleja01.html,Jamie Waller,48.0,1987.0,1.0,7.1
1132,/players/z/zevenph01.html,Phil Zevenbergen,50.0,1987.0,1.0,13.7
1133,/players/r/royaldo01.html,Donald Royal,52.0,1987.0,8.0,12.8
1134,/players/c/critewi01.html,Winston Crite,53.0,1987.0,2.0,9.1
1135,/players/j/johnsda02.html,Darryl Johnson,58.0,1987.0,1.0,9.7
1136,/players/g/gamblke01.html,Kevin Gamble,63.0,1987.0,10.0,14.2
1137,/players/w/whiteer01.html,Eric White,65.0,1987.0,2.0,12.5
1138,/players/d/donovbi01.html,Billy Donovan,68.0,1987.0,1.0,8.7
1139,/players/a/arlaujo01.html,Joe Arlauckas,74.0,1987.0,1.0,7.9
1140,/players/d/dudlech02.html,Chris Dudley,75.0,1987.0,16.0,10.7
1141,/players/h/haleyja01.html,Jack Haley,79.0,1987.0,9.0,9.7
1142,/players/p/popsoda01.html,Dave Popson,88.0,1987.0,3.0,8.2
1143,/players/g/grandro01.html,Ron Grandison,100.0,1987.0,4.0,9.8
1144,/players/k/kofoeba01.html,Bart Kofoed,107.0,1987.0,5.0,5.7
1145,/players/n/nesslma01.html,Martin Nessley,116.0,1987.0,1.0,2.8
1146,/players/m/marcisa01.html,Sarunas Marciulionis,127.0,1987.0,7.0,12.4
1147,/players/m/mannida01.html,Danny Manning,1.0,1988.0,15.0,16.9
1148,/players/s/smitsri01.html,Rik Smits,2.0,1988.0,12.0,17.9
1149,/players/s/smithch01.html,Charles Smith,3.0,1988.0,9.0,11.5
1150,/players/s/smithch04.html,Charles Smith,26.0,1997.0,5.0,12.4
1151,/players/m/morrich01.html,Chris Morris,4.0,1988.0,11.0,15.1
1152,/players/r/richmmi01.html,Mitch Richmond,5.0,1988.0,14.0,17.6
1153,/players/h/hawkihe01.html,Hersey Hawkins,6.0,1988.0,13.0,16.3
1154,/players/p/perryti01.html,Tim Perry,7.0,1988.0,8.0,12.4
1155,/players/c/chapmre01.html,Rex Chapman,8.0,1988.0,12.0,13.9
1156,/players/s/seikaro01.html,Rony Seikaly,9.0,1988.0,11.0,15.7
1157,/players/a/anderwi01.html,Willie Anderson,10.0,1988.0,9.0,13.8
1158,/players/p/perduwi01.html,Will Perdue,11.0,1988.0,13.0,13.6
1159,/players/g/grantha01.html,Harvey Grant,12.0,1988.0,11.0,12.7
1160,/players/g/grayeje01.html,Jeff Grayer,13.0,1988.0,9.0,12.0
1161,/players/m/majerda01.html,Dan Majerle,14.0,1988.0,14.0,13.8
1162,/players/g/grantga01.html,Gary Grant,15.0,1988.0,13.0,13.4
1163,/players/c/chievde01.html,Derrick Chievous,16.0,1988.0,3.0,11.8
1164,/players/l/leckner01.html,Eric Leckner,17.0,1988.0,8.0,9.8
1165,/players/b/berryri01.html,Ricky Berry,18.0,1988.0,1.0,13.1
1166,/players/s/stricro02.html,Rod Strickland,19.0,1988.0,17.0,18.0
1167,/players/e/edwarke01.html,Kevin Edwards,20.0,1988.0,11.0,12.7
1168,/players/b/bryanma01.html,Mark Bryant,21.0,1988.0,15.0,10.9
1169,/players/k/keysra01.html,Randolph Keys,22.0,1988.0,5.0,10.3
1170,/players/l/laneje01.html,Jerome Lane,23.0,1988.0,5.0,12.6
1171,/players/s/shawbr01.html,Brian Shaw,24.0,1988.0,14.0,11.7
1172,/players/r/riverda01.html,David Rivers,25.0,1988.0,3.0,9.7
1173,/players/f/ferrero01.html,Rolando Ferreira,26.0,1988.0,1.0,-7.6
1174,/players/j/jonessh01.html,Shelton Jones,27.0,1988.0,1.0,10.4
1175,/players/l/langan01.html,Andrew Lang,28.0,1988.0,12.0,11.7
1176,/players/d/delnevi01.html,Vinny Del Negro,29.0,1988.0,12.0,13.5
1177,/players/d/dembofe01.html,Fennis Dembo,30.0,1988.0,1.0,7.8
1178,/players/s/stephev01.html,Everette Stephens,31.0,1988.0,2.0,7.4
1179,/players/s/shackch01.html,Charles Shackleford,32.0,1988.0,6.0,13.1
1180,/players/l/longgr01.html,Grant Long,33.0,1988.0,15.0,13.3
1181,/players/t/tolbeto01.html,Tom Tolbert,34.0,1988.0,7.0,10.5
1182,/players/g/graysy01.html,Sylvester Gray,35.0,1988.0,1.0,11.2
1183,/players/e/eacklle01.html,Ledell Eackles,36.0,1988.0,7.0,13.8
1184,/players/b/butlegr01.html,Greg Butler,37.0,1988.0,3.0,2.9
1185,/players/g/garrede01.html,Dean Garrett,38.0,1988.0,6.0,13.3
1186,/players/h/horfoti01.html,Tito Horford,39.0,1988.0,3.0,4.4
1187,/players/g/grahaor01.html,Orlando Graham,40.0,1988.0,1.0,6.7
1188,/players/s/smartke01.html,Keith Smart,41.0,1988.0,1.0,-0.0
1189,/players/m/mitchto01.html,Todd Mitchell,43.0,1988.0,1.0,7.5
1190,/players/t/tayloan01.html,Anthony Taylor,44.0,1988.0,1.0,11.1
1191,/players/g/garrito01.html,Tom Garrick,45.0,1988.0,4.0,11.6
1192,/players/w/wileymo01.html,Morlon Wiley,46.0,1988.0,7.0,10.6
1193,/players/m/maxweve01.html,Vernon Maxwell,47.0,1988.0,13.0,12.7
1194,/players/w/willimi02.html,Micheal Williams,48.0,1988.0,10.0,17.9
1195,/players/k/kerrst01.html,Steve Kerr,50.0,1988.0,15.0,13.1
1196,/players/l/lockro01.html,Rob Lock,51.0,1988.0,1.0,5.3
1197,/players/m/masonan01.html,Anthony Mason,53.0,1988.0,13.0,14.6
1198,/players/s/sumptba01.html,Barry Sumpter,56.0,1988.0,1.0,-30.2
1199,/players/j/johnsna01.html,Nate Johnston,59.0,1988.0,1.0,14.1
1200,/players/b/bennewi01.html,Winston Bennett,64.0,1988.0,3.0,8.4
1201,/players/g/gaineco01.html,Corey Gaines,65.0,1988.0,5.0,10.8
1202,/players/g/graceri01.html,Ricky Grace,67.0,1988.0,1.0,10.8
1203,/players/n/nealcr01.html,Craig Neal,71.0,1988.0,2.0,7.0
1204,/players/a/andermi01.html,Michael Anderson,73.0,1988.0,1.0,10.5
1205,/players/p/paddige01.html,Gerald Paddio,74.0,1988.0,3.0,10.6
1206,/players/e/ellispe01.html,Pervis Ellison,1.0,1989.0,11.0,15.2
1207,/players/f/ferryda01.html,Danny Ferry,2.0,1989.0,13.0,11.8
1208,/players/e/elliose01.html,Sean Elliott,3.0,1989.0,12.0,13.9
1209,/players/r/ricegl01.html,Glen Rice,4.0,1989.0,15.0,16.2
1210,/players/r/reidjr01.html,J.R. Reid,5.0,1989.0,11.0,11.9
1211,/players/k/kingst01.html,Stacey King,6.0,1989.0,8.0,11.9
1212,/players/m/mccloge01.html,George McCloud,7.0,1989.0,12.0,12.7
1213,/players/w/whitera01.html,Randy White,8.0,1989.0,5.0,11.0
1214,/players/h/hammoto01.html,Tom Hammonds,9.0,1989.0,12.0,11.0
1215,/players/r/richapo01.html,Pooh Richardson,10.0,1989.0,10.0,14.9
1216,/players/a/anderni01.html,Nick Anderson,11.0,1989.0,13.0,15.8
1217,/players/b/blaylmo01.html,Mookie Blaylock,12.0,1989.0,13.0,16.8
1218,/players/s/smithmi01.html,Michael Smith,13.0,1989.0,3.0,14.0
1219,/players/s/smithmi02.html,Michael Smith,35.0,1994.0,7.0,12.4
1220,/players/h/hardati01.html,Tim Hardaway,14.0,1989.0,13.0,12.6
1221,/players/l/lichtto01.html,Todd Lichti,15.0,1989.0,5.0,12.2
1222,/players/b/barroda01.html,Dana Barros,16.0,1989.0,14.0,16.4
1223,/players/k/kempsh01.html,Shawn Kemp,17.0,1989.0,14.0,12.4
1224,/players/a/armstbj01.html,B.J. Armstrong,18.0,1989.0,11.0,14.5
1225,/players/p/payneke01.html,Kenny Payne,19.0,1989.0,4.0,10.3
1226,/players/s/sandeje01.html,Jeff Sanders,20.0,1989.0,4.0,7.1
1227,/players/e/edwarbl01.html,Blue Edwards,21.0,1989.0,10.0,12.8
1228,/players/i/irvinby01.html,Byron Irvin,22.0,1989.0,3.0,16.0
1229,/players/m/marblro01.html,Roy Marble,23.0,1989.0,2.0,4.0
1230,/players/c/cookan01.html,Anthony Cook,24.0,1989.0,4.0,11.0
1231,/players/m/mortojo01.html,John Morton,25.0,1989.0,3.0,10.5
1232,/players/d/divacvl01.html,Vlade Divac,26.0,1989.0,16.0,12.4
1233,/players/b/battlke01.html,Kenny Battle,27.0,1989.0,4.0,12.5
1234,/players/d/douglsh01.html,Sherman Douglas,28.0,1989.0,12.0,15.1
1235,/players/n/nixdy01.html,Dyron Nix,29.0,1989.0,1.0,8.2
1236,/players/k/kornefr01.html,Frank Kornet,30.0,1989.0,2.0,6.2
1237,/players/m/martije01.html,Jeff Martin,31.0,1989.0,2.0,9.3
1238,/players/b/brundst01.html,Stanley Brundy,32.0,1989.0,1.0,10.1
1239,/players/e/edwarja02.html,Jay Edwards,33.0,1989.0,1.0,7.8
1240,/players/l/leonaga01.html,Gary Leonard,34.0,1989.0,3.0,8.6
1241,/players/d/durhapa01.html,Pat Durham,35.0,1989.0,2.0,11.4
1242,/players/r/robincl02.html,Clifford Robinson,36.0,1989.0,18.0,14.5
1243,/players/a/anslemi01.html,Michael Ansley,37.0,1989.0,3.0,17.0
1244,/players/w/westdo01.html,Doug West,38.0,1989.0,12.0,11.5
1245,/players/h/hortoed01.html,Ed Horton,39.0,1989.0,1.0,14.5
1246,/players/r/radjadi01.html,Dino Radja,40.0,1989.0,4.0,12.4
1247,/players/r/rothdo01.html,Doug Roth,41.0,1989.0,1.0,8.2
1248,/players/b/brownch01.html,Chucky Brown,43.0,1989.0,13.0,11.6
1249,/players/h/haffnsc01.html,Scott Haffner,45.0,1989.0,2.0,8.4
1250,/players/b/blantri01.html,Ricky Blanton,46.0,1989.0,1.0,19.3
1251,/players/w/workmha01.html,Haywoode Workman,49.0,1989.0,8.0,12.0
1252,/players/q/quinnbr01.html,Brian Quinnett,50.0,1989.0,3.0,8.4
1253,/players/m/morrimi01.html,Mike Morrison,51.0,1989.0,1.0,4.2
1254,/players/g/grantgr01.html,Greg Grant,52.0,1989.0,6.0,9.9
1255,/players/c/colemde01.html,Derrick Coleman,1.0,1990.0,15.0,18.0
1256,/players/p/paytoga01.html,Gary Payton,2.0,1990.0,17.0,18.9
1257,/players/a/abdulma02.html,Mahmoud Abdul-Rauf,3.0,1990.0,9.0,15.4
1258,/players/s/scottde01.html,Dennis Scott,4.0,1990.0,10.0,13.4
1259,/players/g/gillke01.html,Kendall Gill,5.0,1990.0,15.0,14.7
1260,/players/s/spencfe01.html,Felton Spencer,6.0,1990.0,12.0,10.8
1261,/players/s/simmoli01.html,Lionel Simmons,7.0,1990.0,7.0,14.7
1262,/players/k/kimblbo01.html,Bo Kimble,8.0,1990.0,3.0,8.1
1263,/players/b/burtowi01.html,Willie Burton,9.0,1990.0,8.0,12.7
1264,/players/r/robinru01.html,Rumeal Robinson,10.0,1990.0,6.0,12.9
1265,/players/h/hillty01.html,Tyrone Hill,11.0,1990.0,14.0,14.0
1266,/players/k/kesslal01.html,Alec Kessler,12.0,1990.0,4.0,9.6
1267,/players/v/vaughlo01.html,Loy Vaught,13.0,1990.0,11.0,15.4
1268,/players/m/maystr01.html,Travis Mays,14.0,1990.0,3.0,11.7
1269,/players/j/jamerda01.html,Dave Jamerson,15.0,1990.0,3.0,12.0
1270,/players/m/millste01.html,Terry Mills,16.0,1990.0,11.0,14.7
1271,/players/m/mustaje01.html,Jerrod Mustaf,17.0,1990.0,4.0,10.7
1272,/players/c/causwdu01.html,Duane Causwell,18.0,1990.0,11.0,11.7
1273,/players/b/brownde01.html,Dee Brown,19.0,1990.0,12.0,7.9
1274,/players/b/brownde03.html,Dee Brown,46.0,2006.0,2.0,12.4
1275,/players/g/glassge01.html,Gerald Glass,20.0,1990.0,4.0,13.3
1276,/players/w/willija01.html,Jayson Williams,21.0,1990.0,9.0,15.1
1277,/players/g/georgta01.html,Tate George,22.0,1990.0,4.0,10.7
1278,/players/b/bonnean01.html,Anthony Bonner,23.0,1990.0,6.0,11.5
1279,/players/s/schindw01.html,Dwayne Schintzius,24.0,1990.0,8.0,9.4
1280,/players/a/abdelal01.html,Alaa Abdelnaby,25.0,1990.0,5.0,13.0
1281,/players/b/blankla01.html,Lance Blanks,26.0,1990.0,3.0,8.8
1282,/players/c/campbel01.html,Elden Campbell,27.0,1990.0,15.0,15.9
1283,/players/j/jepsele01.html,Les Jepsen,28.0,1990.0,2.0,8.8
1284,/players/k/kukocto01.html,Toni Kukoc,29.0,1990.0,13.0,12.4
1285,/players/h/herreca01.html,Carl Herrera,30.0,1990.0,8.0,10.5
1286,/players/k/knighne01.html,Negele Knight,31.0,1990.0,6.0,11.3
1287,/players/o/olivebr01.html,Brian Oliver,32.0,1990.0,4.0,8.1
1288,/players/p/palmewa01.html,Walter Palmer,33.0,1990.0,2.0,11.0
1289,/players/p/pritcke01.html,Kevin Pritchard,34.0,1990.0,4.0,8.2
1290,/players/f/fostegr01.html,Greg Foster,35.0,1990.0,13.0,8.9
1291,/players/w/wilsotr01.html,Trevor Wilson,36.0,1990.0,4.0,11.3
1292,/players/e/engliaj01.html,A.J. English,37.0,1990.0,2.0,11.6
1293,/players/b/buechju01.html,Jud Buechler,38.0,1990.0,12.0,11.2
1294,/players/s/schefst01.html,Steve Scheffler,39.0,1990.0,7.0,13.5
1295,/players/c/colesbi01.html,Bimbo Coles,40.0,1990.0,14.0,12.1
1296,/players/b/bardost01.html,Steve Bardo,41.0,1990.0,3.0,8.1
1297,/players/l/liberma01.html,Marcus Liberty,42.0,1990.0,4.0,12.2
1298,/players/m/masseto01.html,Tony Massenburg,43.0,1990.0,13.0,11.9
1299,/players/h/hensost01.html,Steve Henson,44.0,1990.0,7.0,11.5
1300,/players/d/davisan01.html,Antonio Davis,45.0,1990.0,13.0,14.1
1301,/players/w/willike03.html,Kenny Williams,46.0,1990.0,4.0,16.1
1302,/players/s/stronde01.html,Derek Strong,47.0,1990.0,10.0,13.8
1303,/players/c/cebalce01.html,Cedric Ceballos,48.0,1990.0,11.0,19.3
1304,/players/b/babicmi01.html,Milos Babic,50.0,1990.0,2.0,10.9
1305,/players/s/smithto02.html,Tony Smith,51.0,1990.0,9.0,11.4
1306,/players/r/ruscost01.html,Stefano Rusconi,52.0,1990.0,1.0,12.4
1307,/players/h/higgise01.html,Sean Higgins,54.0,1990.0,6.0,9.5
1308,/players/a/anderke01.html,Kenny Anderson,2.0,1991.0,14.0,16.4
1309,/players/o/owensbi01.html,Billy Owens,3.0,1991.0,10.0,14.4
1310,/players/m/mutomdi01.html,Dikembe Mutombo,4.0,1991.0,18.0,17.2
1311,/players/s/smithst01.html,Steve Smith,5.0,1991.0,14.0,16.1
1312,/players/s/smithdo03.html,Doug Smith,6.0,1991.0,5.0,11.7
1313,/players/l/longllu01.html,Luc Longley,7.0,1991.0,10.0,11.8
1314,/players/m/maconma01.html,Mark Macon,8.0,1991.0,6.0,8.9
1315,/players/a/augmost01.html,Stacey Augmon,9.0,1991.0,15.0,13.7
1316,/players/d/delebi01.html,Bison Dele,10.0,1991.0,8.0,16.5
1317,/players/b/brandte01.html,Terrell Brandon,11.0,1991.0,11.0,19.7
1318,/players/a/anthogr01.html,Greg Anthony,12.0,1991.0,11.0,14.5
1319,/players/d/davisda01.html,Dale Davis,13.0,1991.0,16.0,15.2
1320,/players/k/kingri01.html,Rich King,14.0,1991.0,4.0,10.2
1321,/players/a/aventan01.html,Anthony Avent,15.0,1991.0,6.0,8.8
1322,/players/g/gatlich01.html,Chris Gatling,16.0,1991.0,11.0,17.6
1323,/players/a/alexavi01.html,Victor Alexander,17.0,1991.0,5.0,13.7
1324,/players/b/brookke01.html,Kevin Brooks,18.0,1991.0,3.0,8.3
1325,/players/s/smithla02.html,LaBradford Smith,19.0,1991.0,3.0,10.8
1326,/players/t/turnejo01.html,John Turner,20.0,1991.0,1.0,7.8
1327,/players/m/murdoer01.html,Eric Murdock,21.0,1991.0,9.0,17.4
1328,/players/e/ellisle02.html,LeRon Ellis,22.0,1991.0,3.0,11.9
1329,/players/r/roberst01.html,Stanley Roberts,23.0,1991.0,8.0,13.6
1330,/players/f/foxri01.html,Rick Fox,24.0,1991.0,13.0,13.6
1331,/players/r/randama01.html,Mark Randall,26.0,1991.0,4.0,11.6
1332,/players/c/chilcpe01.html,Pete Chilcutt,27.0,1991.0,9.0,11.9
1333,/players/l/lynchke01.html,Kevin Lynch,28.0,1991.0,2.0,7.7
1334,/players/m/monroro01.html,Rodney Monroe,30.0,1991.0,1.0,8.8
1335,/players/b/brownra02.html,Randy Brown,31.0,1991.0,12.0,10.3
1336,/players/g/gallach01.html,Chad Gallagher,32.0,1991.0,1.0,12.4
1337,/players/h/hodgedo01.html,Donald Hodge,33.0,1991.0,5.0,10.5
1338,/players/b/brownmy01.html,Myron Brown,34.0,1991.0,1.0,14.7
1339,/players/i/iuzzomi01.html,Mike Iuzzolino,35.0,1991.0,2.0,12.9
1340,/players/c/corchch01.html,Chris Corchiani,36.0,1991.0,3.0,11.7
1341,/players/p/perryel01.html,Elliot Perry,37.0,1991.0,10.0,14.3
1342,/players/o/oliveji01.html,Jimmy Oliver,39.0,1991.0,5.0,9.9
1343,/players/o/overtdo01.html,Doug Overton,40.0,1991.0,11.0,10.0
1344,/players/g/greense01.html,Sean Green,41.0,1991.0,3.0,9.7
1345,/players/s/strotla01.html,Lamont Strothers,43.0,1991.0,2.0,5.8
1346,/players/p/phillbo01.html,Bobby Phills,45.0,1991.0,9.0,14.1
1347,/players/d/dumasri02.html,Richard Dumas,46.0,1991.0,3.0,15.9
1348,/players/a/austiis01.html,Isaac Austin,48.0,1991.0,9.0,13.0
1349,/players/s/suttogr01.html,Greg Sutton,49.0,1991.0,3.0,9.7
1350,/players/t/tabakza01.html,Zan Tabak,51.0,1991.0,6.0,12.4
1351,/players/o/onealsh01.html,Shaquille O'Neal,1.0,1992.0,19.0,26.4
1352,/players/m/mournal01.html,Alonzo Mourning,2.0,1992.0,15.0,21.2
1353,/players/l/laettch01.html,Christian Laettner,3.0,1992.0,13.0,16.9
1354,/players/j/jacksji01.html,Jim Jackson,4.0,1992.0,14.0,13.5
1355,/players/e/ellisla01.html,LaPhonso Ellis,5.0,1992.0,11.0,14.6
1356,/players/g/guglito01.html,Tom Gugliotta,6.0,1992.0,13.0,15.9
1357,/players/w/williwa02.html,Walt Williams,7.0,1992.0,11.0,14.2
1358,/players/d/dayto01.html,Todd Day,8.0,1992.0,8.0,14.1
1359,/players/w/weathcl01.html,Clarence Weatherspoon,9.0,1992.0,13.0,15.6
1360,/players/k/keefead01.html,Adam Keefe,10.0,1992.0,9.0,12.9
1361,/players/h/horryro01.html,Robert Horry,11.0,1992.0,16.0,13.4
1362,/players/m/minerha01.html,Harold Miner,12.0,1992.0,4.0,12.6
1363,/players/s/stithbr01.html,Bryant Stith,13.0,1992.0,10.0,12.8
1364,/players/s/sealyma01.html,Malik Sealy,14.0,1992.0,8.0,13.6
1365,/players/p/peelean01.html,Anthony Peeler,15.0,1992.0,13.0,12.9
1366,/players/w/woodsra01.html,Randy Woods,16.0,1992.0,4.0,11.6
1367,/players/c/chrisdo01.html,Doug Christie,17.0,1992.0,15.0,14.6
1368,/players/m/murratr01.html,Tracy Murray,18.0,1992.0,12.0,14.6
1369,/players/m/macledo01.html,Don MacLean,19.0,1992.0,9.0,15.1
1370,/players/d/davishu01.html,Hubert Davis,20.0,1992.0,12.0,11.8
1371,/players/b/barryjo01.html,Jon Barry,21.0,1992.0,14.0,14.7
1372,/players/m/milleol01.html,Oliver Miller,22.0,1992.0,9.0,15.2
1373,/players/m/maybele01.html,Lee Mayberry,23.0,1992.0,7.0,10.1
1374,/players/s/sprewla01.html,Latrell Sprewell,24.0,1992.0,13.0,15.1
1375,/players/s/spencel01.html,Elmore Spencer,25.0,1992.0,5.0,9.9
1376,/players/j/johnsda01.html,Dave Johnson,26.0,1992.0,2.0,7.5
1377,/players/h/houstby01.html,Byron Houston,27.0,1992.0,4.0,10.2
1378,/players/m/maxeyma01.html,Marlon Maxey,28.0,1992.0,2.0,15.6
1379,/players/b/brownpj01.html,P.J. Brown,29.0,1992.0,15.0,14.1
1380,/players/r/rooksse01.html,Sean Rooks,30.0,1992.0,12.0,12.0
1381,/players/s/smithre01.html,Reggie Smith,31.0,1992.0,2.0,9.1
1382,/players/p/pricebr01.html,Brent Price,32.0,1992.0,9.0,13.3
1383,/players/w/willico01.html,Corey Williams,33.0,1992.0,2.0,9.1
1384,/players/s/smithch03.html,Chris Smith,34.0,1992.0,3.0,10.7
1385,/players/b/benneto01.html,Tony Bennett,35.0,1992.0,3.0,9.5
1386,/players/c/coopedu01.html,Duane Cooper,36.0,1992.0,2.0,7.7
1387,/players/m/morriis01.html,Isaiah Morris,37.0,1992.0,1.0,10.6
1388,/players/b/benneel01.html,Elmer Bennett,38.0,1992.0,3.0,6.2
1389,/players/g/greenli01.html,Litterial Green,39.0,1992.0,5.0,11.6
1390,/players/j/jonespo01.html,Popeye Jones,41.0,1992.0,11.0,13.3
1391,/players/g/geigema01.html,Matt Geiger,42.0,1992.0,10.0,15.2
1392,/players/d/danilsa01.html,Sasha Danilovic,43.0,1992.0,2.0,12.4
1393,/players/k/kingch01.html,Chris King,45.0,1992.0,3.0,10.6
1394,/players/w/werdaro01.html,Robert Werdann,46.0,1992.0,3.0,9.8
1395,/players/m/mornida01.html,Darren Morningstar,47.0,1992.0,1.0,8.9
1396,/players/d/davisbr02.html,Brian Davis,48.0,1992.0,1.0,9.2
1397,/players/f/fishma01.html,Matt Fish,50.0,1992.0,3.0,11.9
1398,/players/s/steigma01.html,Matt Steigenga,52.0,1992.0,1.0,7.0
1399,/players/w/webbech01.html,Chris Webber,1.0,1993.0,15.0,20.9
1400,/players/b/bradlsh01.html,Shawn Bradley,2.0,1993.0,12.0,16.0
1401,/players/h/hardaan01.html,Anfernee Hardaway,3.0,1993.0,14.0,17.4
1402,/players/m/mashbja01.html,Jamal Mashburn,4.0,1993.0,11.0,15.7
1403,/players/r/rideris01.html,Isaiah Rider,5.0,1993.0,9.0,14.7
1404,/players/c/cheanca01.html,Calbert Cheaney,6.0,1993.0,13.0,11.0
1405,/players/h/hurlebo01.html,Bobby Hurley,7.0,1993.0,5.0,8.1
1406,/players/b/bakervi01.html,Vin Baker,8.0,1993.0,13.0,16.3
1407,/players/r/rogerro01.html,Rodney Rogers,9.0,1993.0,12.0,14.4
1408,/players/h/hunteli01.html,Lindsey Hunter,10.0,1993.0,17.0,12.1
1409,/players/h/houstal01.html,Allan Houston,11.0,1993.0,12.0,14.9
1410,/players/l/lynchge01.html,George Lynch,12.0,1993.0,12.0,12.8
1411,/players/d/deherte01.html,Terry Dehere,13.0,1993.0,6.0,12.7
1412,/players/h/haskisc01.html,Scott Haskin,14.0,1993.0,1.0,11.3
1413,/players/e/edwardo01.html,Doug Edwards,15.0,1993.0,3.0,8.4
1414,/players/w/waltere01.html,Rex Walters,16.0,1993.0,7.0,11.2
1415,/players/g/grahagr01.html,Greg Graham,17.0,1993.0,5.0,10.6
1416,/players/w/wrighlu01.html,Luther Wright,18.0,1993.0,1.0,-0.4
1417,/players/e/earlac01.html,Acie Earl,19.0,1993.0,4.0,10.6
